date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:10	46473/46473	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202020%2022:24:24%20GMT	https://androthemes.com/themes/html/nycondos/index.html	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/index.html	(from )
12:02:11	67/67	---MC-	200	added ('OK')	text/plain	date:Wed,%2020%20Sep%202023%2006:02:03%20GMT	https://androthemes.com/robots.txt		(from )
12:02:12	766/766	---M--	200	added ('OK')	image/x-icon	date:Thu,%2027%20Aug%202020%2020:03:12%20GMT	https://androthemes.com/themes/html/nycondos/assets/img/favicon.ico	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/img/favicon.ico	(from https://androthemes.com/themes/html/nycondos/index.html)
12:02:15	71744/71744	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2020:02:44%20GMT	https://androthemes.com/themes/html/nycondos/assets/css/animate.min.css	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/css/animate.min.css	(from https://androthemes.com/themes/html/nycondos/index.html)
12:02:17	5164/5164	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2020:02:46%20GMT	https://androthemes.com/themes/html/nycondos/assets/css/flaticon.css	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/css/flaticon.css	(from https://androthemes.com/themes/html/nycondos/index.html)
12:02:17	79812/79812	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2020:02:46%20GMT	https://androthemes.com/themes/html/nycondos/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/css/font-awesome.min.css	(from https://androthemes.com/themes/html/nycondos/index.html)
12:02:18	6951/6951	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2020:02:46%20GMT	https://androthemes.com/themes/html/nycondos/assets/css/magnific-popup.css	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/css/magnific-popup.css	(from https://androthemes.com/themes/html/nycondos/index.html)
12:02:19	160358/160358	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2020:02:46%20GMT	https://androthemes.com/themes/html/nycondos/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/css/bootstrap.min.css	(from https://androthemes.com/themes/html/nycondos/index.html)
12:02:19	1590/1590	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2020:02:46%20GMT	https://androthemes.com/themes/html/nycondos/assets/css/slick.css	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/css/slick.css	(from https://androthemes.com/themes/html/nycondos/index.html)
12:02:21	3076/3076	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2020:02:46%20GMT	https://androthemes.com/themes/html/nycondos/assets/css/nice-select.css	C:/My%20Web%20Sites/W-Apartment-Rental-Agency1/androthemes.com/themes/html/nycondos/assets/css/nice-select.css	(from https://androthemes.com/themes/html/nycondos/index.html)
